class_label,file_name,file_ext,width,height,aspect_ratio,pixels,file_size_kb,color_mode,blur_score,is_blur,is_low_res,is_selected
Kertas,R_4889.jpg,.jpg,192,263,0.73,50496,14.11,RGB,7575.642796453086,False,False,True
Kertas,R_4890.jpg,.jpg,225,225,1.0,50625,12.23,RGB,5523.611165882664,False,False,True
Kertas,R_4891.jpg,.jpg,225,225,1.0,50625,10.93,RGB,1512.608841099491,False,False,True
Kertas,R_4892.jpg,.jpg,225,225,1.0,50625,10.32,RGB,4267.232195534681,False,False,True
Kertas,R_4893.jpg,.jpg,183,275,0.6655,50325,12.24,RGB,4838.66242180758,False,False,True
Kertas,R_4894.jpg,.jpg,275,183,1.5027,50325,4.04,RGB,1389.4801390895593,False,False,True
Kertas,R_4895.jpg,.jpg,225,225,1.0,50625,5.77,RGB,1747.7144689637312,False,False,True
Kertas,R_4896.jpg,.jpg,197,256,0.7695,50432,7.96,RGB,5058.44725571066,False,False,True
Kertas,R_4897.jpg,.jpg,225,225,1.0,50625,10.46,RGB,3676.2840944076574,False,False,True
Kertas,R_4898.jpg,.jpg,184,273,0.674,50232,9.83,RGB,4723.878699613139,False,False,True
Kertas,R_4899.jpg,.jpg,224,225,0.9956,50400,4.42,P,874.2488095238095,False,False,True
Kertas,R_4900.jpg,.jpg,225,225,1.0,50625,12.62,RGB,2914.7040315908916,False,False,True
Kertas,R_4901.jpg,.jpg,275,183,1.5027,50325,11.58,RGB,3349.317670371991,False,False,True
Kertas,R_4902.jpg,.jpg,300,168,1.7857,50400,8.88,RGB,2794.4686859784424,False,False,True
Kertas,R_4903.jpg,.jpg,275,183,1.5027,50325,11.82,RGB,4984.867543032485,False,False,True
Kertas,R_4904.jpg,.jpg,228,221,1.0317,50388,12.61,RGB,4648.030966978536,False,False,True
Kertas,R_4905.jpg,.jpg,275,183,1.5027,50325,12.49,RGB,4790.176894891008,False,False,True
Kertas,R_4906.jpg,.jpg,234,216,1.0833,50544,12.35,RGB,6985.66005803518,False,False,True
Kertas,R_4907.jpg,.jpg,266,189,1.4074,50274,17.23,RGB,10320.443874342285,False,False,True
Kertas,R_4908.jpg,.jpg,250,187,1.3369,46750,8.74,RGB,1495.440856708056,False,False,True
Kertas,R_4909.jpg,.jpg,282,179,1.5754,50478,5.44,RGB,433.5041004886977,False,False,True
Kertas,R_4910.jpg,.jpg,225,225,1.0,50625,9.11,RGB,3455.7742296653796,False,False,True
Kertas,R_4911.jpg,.jpg,275,183,1.5027,50325,6.08,RGB,704.1032634222314,False,False,True
Kertas,R_4912.jpg,.jpg,183,275,0.6655,50325,8.38,RGB,1747.533624954339,False,False,True
Kertas,R_4913.jpg,.jpg,198,255,0.7765,50490,9.79,RGB,3006.9898622515,False,False,True
Kertas,R_4914.jpg,.jpg,300,168,1.7857,50400,11.08,RGB,3971.0658578971406,False,False,True
Kertas,R_4915.jpg,.jpg,205,246,0.8333,50430,7.66,RGB,2383.182926762816,False,False,True
Kertas,R_4916.jpg,.jpg,257,196,1.3112,50372,10.71,RGB,2353.938351273529,False,False,True
Kertas,R_4917.jpg,.jpg,225,225,1.0,50625,5.74,RGB,3557.487227550337,False,False,True
Kertas,R_4918.jpg,.jpg,224,225,0.9956,50400,7.35,RGB,709.4685514451844,False,False,True
Kertas,R_4919.jpg,.jpg,249,166,1.5,41334,10.63,RGB,2524.272763229211,False,False,True
Kertas,R_4920.jpg,.jpg,225,225,1.0,50625,7.23,RGB,2127.219592152513,False,False,True
Kertas,R_4921.jpg,.jpg,238,212,1.1226,50456,10.04,RGB,4340.233052562454,False,False,True
Kertas,R_4922.jpg,.jpg,224,225,0.9956,50400,4.12,RGB,479.34785952026647,False,False,True
Kertas,R_4923.jpg,.jpg,225,225,1.0,50625,6.34,RGB,1807.9330867059534,False,False,True
Kertas,R_4924.jpg,.jpg,276,183,1.5082,50508,3.15,RGB,570.3990024097703,False,False,True
Kertas,R_4925.jpg,.jpg,259,194,1.3351,50246,8.75,RGB,1595.3053940187656,False,False,True
Kertas,R_5712.jpg,.jpg,225,225,1.0,50625,4.35,RGB,908.472856743155,False,False,True
Kertas,R_5713.jpg,.jpg,225,225,1.0,50625,3.48,RGB,564.5199802469136,False,False,True
Kertas,R_5714.jpg,.jpg,225,225,1.0,50625,3.03,RGB,223.65343130864198,False,False,True
Kertas,R_5715.jpg,.jpg,225,225,1.0,50625,2.75,RGB,142.30822680932783,False,False,True
Kertas,R_5716.jpg,.jpg,225,225,1.0,50625,3.98,RGB,1464.737935802469,False,False,True
Kertas,R_5717.jpg,.jpg,225,225,1.0,50625,2.81,RGB,172.02075918241732,False,False,True
Kertas,R_5718.jpg,.jpg,225,225,1.0,50625,2.85,RGB,141.3448933451852,False,False,True
Kertas,R_5720.jpg,.jpg,200,200,1.0,40000,6.08,RGB,505.19284951,False,False,True
Kertas,R_5726.jpg,.jpg,225,225,1.0,50625,3.87,RGB,131.6126024691358,False,False,True
Kertas,R_5727.jpg,.jpg,225,225,1.0,50625,2.23,RGB,20.886024687846362,True,False,False
Kertas,R_5729.jpg,.jpg,225,225,1.0,50625,3.78,RGB,262.7170365859838,False,False,True
Kertas,R_5732.jpg,.jpg,232,217,1.0691,50344,3.08,RGB,200.77341419044285,False,False,True
Kertas,R_5733.jpg,.jpg,275,183,1.5027,50325,3.5,RGB,313.48663008438194,False,False,True
Kertas,R_5734.jpg,.jpg,249,202,1.2327,50298,8.91,RGB,1874.4594218394745,False,False,True
Kertas,R_5736.jpg,.jpg,200,200,1.0,40000,4.42,RGB,1307.055484294375,False,False,True
Kertas,R_5738.jpg,.jpg,225,225,1.0,50625,10.71,RGB,6505.57415806849,False,False,True
Kertas,R_5739.jpg,.jpg,225,225,1.0,50625,3.55,RGB,272.2121082424265,False,False,True
Kertas,R_5744.jpg,.jpg,286,176,1.625,50336,3.29,RGB,182.34132507134697,False,False,True
Kertas,R_5745.jpg,.jpg,259,194,1.3351,50246,6.93,RGB,1240.4731666920875,False,False,True
Kertas,R_5746.jpg,.jpg,225,225,1.0,50625,2.62,RGB,26.63532388784636,True,False,False
Kertas,R_5747.jpg,.jpg,268,188,1.4255,50384,3.43,RGB,150.47079725540493,False,False,True
Kertas,R_5748.jpg,.jpg,225,225,1.0,50625,3.25,RGB,502.7359611899161,False,False,True
Kertas,R_5750.jpg,.jpg,225,225,1.0,50625,3.76,RGB,501.7616323950617,False,False,True
Kertas,R_5751.jpg,.jpg,225,225,1.0,50625,2.29,RGB,62.82457702852614,True,False,False
Kertas,R_5753.jpg,.jpg,225,225,1.0,50625,4.32,RGB,776.453697804603,False,False,True
Kertas,R_5757.jpg,.jpg,310,163,1.9018,50530,10.37,RGB,2308.8734217296656,False,False,True
Kertas,R_5758.jpg,.jpg,225,225,1.0,50625,2.54,RGB,53.96489817196159,True,False,False
Kertas,R_5762.jpg,.jpg,225,225,1.0,50625,5.7,RGB,2545.022024691358,False,False,True
Kertas,R_5763.jpg,.jpg,225,225,1.0,50625,11.38,RGB,4101.662380170438,False,False,True
Kertas,R_5764.jpg,.jpg,225,225,1.0,50625,2.13,RGB,51.10692143407407,True,False,False
Kertas,R_5767.jpg,.jpg,225,225,1.0,50625,3.3,RGB,579.8184447516172,False,False,True
Kertas,R_5770.jpg,.jpg,225,225,1.0,50625,2.68,RGB,80.36653688801097,True,False,False
Kertas,R_5771.jpg,.jpg,225,225,1.0,50625,4.8,RGB,454.4912986093583,False,False,True
Kertas,R_5772.jpg,.jpg,251,201,1.2488,50451,7.32,RGB,1117.5343023360065,False,False,True
Kertas,R_5774.jpg,.jpg,225,225,1.0,50625,4.72,RGB,878.1263012205212,False,False,True
Kertas,R_5775.jpg,.jpg,246,205,1.2,50430,2.29,RGB,86.90097164386277,True,False,False
Kertas,R_5782.jpg,.jpg,230,219,1.0502,50370,10.56,RGB,2587.667003739924,False,False,True
Kertas,R_5784.jpg,.jpg,303,167,1.8144,50601,7.33,RGB,3692.1341651120765,False,False,True
Kertas,R_5785.jpg,.jpg,278,181,1.5359,50318,2.99,RGB,131.14250436779696,False,False,True
Kertas,R_5786.jpg,.jpg,225,225,1.0,50625,9.57,RGB,3441.2746086173693,False,False,True
Kertas,R_5787.jpg,.jpg,219,230,0.9522,50370,3.51,RGB,950.028031725052,False,False,True
Kertas,R_5789.jpg,.jpg,206,245,0.8408,50470,4.04,RGB,318.0466754449918,False,False,True
Kertas,R_5790.jpg,.jpg,200,200,1.0,40000,3.57,RGB,789.2469266975,False,False,True
Kertas,R_5793.jpg,.jpg,230,219,1.0502,50370,6.71,RGB,1640.7820131030376,False,False,True
Kertas,R_5794.jpg,.jpg,225,225,1.0,50625,7.39,RGB,2931.433498281262,False,False,True
Kertas,R_5795.jpg,.jpg,225,225,1.0,50625,3.0,RGB,65.4841169431489,True,False,False
Kertas,R_5796.jpg,.jpg,225,225,1.0,50625,2.98,RGB,521.8783973763999,False,False,True
Kertas,R_5797.jpg,.jpg,225,225,1.0,50625,6.86,RGB,545.9252938271605,False,False,True
Kertas,R_5798.jpg,.jpg,207,243,0.8519,50301,4.01,RGB,994.8649215458847,False,False,True
Kertas,R_5799.jpg,.jpg,251,201,1.2488,50451,8.73,RGB,2925.3502203912703,False,False,True
Kertas,R_5803.jpg,.jpg,259,194,1.3351,50246,5.36,RGB,557.4254667038172,False,False,True
Kertas,R_5807.jpg,.jpg,266,189,1.4074,50274,4.01,RGB,674.4110240729433,False,False,True
Kertas,R_5808.jpg,.jpg,223,226,0.9867,50398,3.38,RGB,46.254652962419144,True,False,False
Kertas,R_5816.jpg,.jpg,225,225,1.0,50625,14.91,RGB,6923.051328460028,False,False,True
Kertas,R_5817.jpg,.jpg,225,225,1.0,50625,11.6,RGB,1298.0119681166652,False,False,True
Kertas,R_5818.jpg,.jpg,200,200,1.0,40000,4.89,RGB,1053.12149879,False,False,True
Kertas,R_5820.jpg,.jpg,275,183,1.5027,50325,5.53,RGB,1085.6716620512125,False,False,True
Kertas,R_5822.jpg,.jpg,200,200,1.0,40000,6.01,RGB,1826.45775,False,False,True
Kertas,R_5823.jpg,.jpg,205,246,0.8333,50430,5.53,RGB,528.6097588342868,False,False,True
Kertas,R_5824.jpg,.jpg,225,225,1.0,50625,5.82,RGB,4120.439348148148,False,False,True
Kertas,R_5825.jpg,.jpg,225,225,1.0,50625,10.03,RGB,5127.52110617284,False,False,True
Kertas,R_5826.jpg,.jpg,225,225,1.0,50625,3.29,RGB,559.1258071826611,False,False,True
Kertas,R_5827.jpg,.jpg,225,225,1.0,50625,14.03,RGB,5785.583449721347,False,False,True
Kertas,R_5832.jpg,.jpg,227,222,1.0225,50394,5.01,RGB,2088.3034488232724,False,False,True
Kertas,R_5833.jpg,.jpg,309,163,1.8957,50367,8.15,RGB,1434.8001654852803,False,False,True
Kertas,R_5835.jpg,.jpg,205,246,0.8333,50430,4.22,RGB,349.2531078809881,False,False,True
Kertas,R_5836.jpg,.jpg,226,223,1.0135,50398,7.59,RGB,32.53642984343928,True,False,False
Kertas,R_5837.jpg,.jpg,225,225,1.0,50625,3.24,RGB,470.26556049382714,False,False,True
Kertas,R_5838.jpg,.jpg,271,186,1.457,50406,4.39,RGB,685.3391201813689,False,False,True
Kertas,R_5839.jpg,.jpg,225,225,1.0,50625,6.77,RGB,828.7800098765432,False,False,True
Kertas,R_5841.jpg,.jpg,251,201,1.2488,50451,7.69,RGB,4611.435298838073,False,False,True
Kertas,R_5842.jpg,.jpg,225,225,1.0,50625,2.36,RGB,88.85811322908093,True,False,False
Kertas,R_5843.jpg,.jpg,200,200,1.0,40000,3.57,RGB,170.07816119437499,False,False,True
Kertas,R_5846.jpg,.jpg,262,193,1.3575,50566,4.55,RGB,91.06327738117473,True,False,False
Kertas,R_5847.jpg,.jpg,410,123,3.3333,50430,3.03,RGB,249.98446718561436,False,True,False
Kertas,R_5851.jpg,.jpg,275,183,1.5027,50325,2.81,RGB,312.7408643815201,False,False,True
Kertas,R_5852.jpg,.jpg,225,225,1.0,50625,3.94,RGB,1128.7485037033136,False,False,True
Kertas,R_5854.jpg,.jpg,225,225,1.0,50625,1.18,RGB,4.56643950617284,True,False,False
Kertas,R_5856.jpg,.jpg,225,224,1.0045,50400,7.46,RGB,1680.3741248283575,False,False,True
Kertas,R_5858.jpg,.jpg,199,253,0.7866,50347,2.54,RGB,140.21397487099054,False,False,True
Kertas,R_5859.jpg,.jpg,275,183,1.5027,50325,3.93,RGB,549.7863884749131,False,False,True
Kertas,R_5860.jpg,.jpg,256,197,1.2995,50432,3.33,RGB,112.15973974706255,False,False,True
Kertas,R_5869.jpg,.jpg,300,168,1.7857,50400,5.56,RGB,1496.773352575822,False,False,True
Kertas,R_5870.jpg,.jpg,214,236,0.9068,50504,10.91,RGB,4852.593655320754,False,False,True
Kertas,R_5871.jpg,.jpg,228,221,1.0317,50388,11.86,RGB,4527.829627643193,False,False,True
Kertas,R_5872.jpg,.jpg,207,243,0.8519,50301,5.24,RGB,1126.3606085919532,False,False,True
Kertas,R_5876.jpg,.jpg,181,279,0.6487,50499,8.29,RGB,2513.9762471902714,False,False,True
Kertas,R_5877.jpg,.jpg,225,225,1.0,50625,3.27,RGB,876.8582320987655,False,False,True
Kertas,R_5878.jpg,.jpg,200,200,1.0,40000,3.94,RGB,1191.52169744,False,False,True
Kertas,R_5879.jpg,.jpg,225,225,1.0,50625,4.74,RGB,1113.385579818101,False,False,True
Kertas,R_5880.jpg,.jpg,225,225,1.0,50625,6.68,RGB,552.4798296361164,False,False,True
Kertas,R_5881.jpg,.jpg,225,225,1.0,50625,3.5,RGB,337.0460048383845,False,False,True
Kertas,R_5882.jpg,.jpg,225,225,1.0,50625,6.1,RGB,785.8094189001921,False,False,True
Kertas,R_5885.jpg,.jpg,194,259,0.749,50246,3.86,RGB,264.9353377050239,False,False,True
Kertas,R_5887.jpg,.jpg,246,205,1.2,50430,9.07,RGB,2635.3288287882647,False,False,True
Kertas,R_5888.jpg,.jpg,225,225,1.0,50625,12.61,RGB,7354.52524237159,False,False,True
Kertas,R_5889.jpg,.jpg,225,225,1.0,50625,2.12,RGB,43.553427441329056,True,False,False
Kertas,R_5891.jpg,.jpg,183,275,0.6655,50325,5.0,RGB,1077.651298768635,False,False,True
Kertas,R_5892.jpg,.jpg,225,225,1.0,50625,3.48,RGB,909.7305619415577,False,False,True
Kertas,R_5894.jpg,.jpg,181,279,0.6487,50499,6.11,RGB,925.2818049779517,False,False,True
Kertas,R_5895.jpg,.jpg,225,225,1.0,50625,4.7,RGB,1764.311427034074,False,False,True
Kertas,R_5897.jpg,.jpg,207,244,0.8484,50508,6.85,RGB,1544.4652532263963,False,False,True
Kertas,R_5900.jpg,.jpg,245,206,1.1893,50470,6.55,RGB,2503.4584307505484,False,False,True
Kertas,R_5902.jpg,.jpg,180,195,0.9231,35100,3.32,RGB,2361.837905296223,False,False,True
Kertas,R_5904.jpg,.jpg,225,225,1.0,50625,9.61,RGB,3486.7882712138767,False,False,True
Kertas,R_5905.jpg,.jpg,225,225,1.0,50625,11.25,RGB,12825.990638060883,False,False,True
Kertas,R_5906.jpg,.jpg,225,225,1.0,50625,2.06,RGB,70.64113928623075,True,False,False
Kertas,R_5907.jpg,.jpg,229,220,1.0409,50380,10.26,RGB,2015.6740164424843,False,False,True
Kertas,R_5908.jpg,.jpg,225,225,1.0,50625,3.15,RGB,480.1580244666118,False,False,True
Kertas,R_5909.jpg,.jpg,227,222,1.0225,50394,6.85,RGB,1092.0033138731858,False,False,True
Kertas,R_5910.jpg,.jpg,225,225,1.0,50625,4.28,RGB,190.29534814814815,False,False,True
Kertas,R_5911.jpg,.jpg,199,253,0.7866,50347,10.68,RGB,2748.822831034733,False,False,True
Kertas,R_5912.jpg,.jpg,225,225,1.0,50625,6.57,RGB,1602.244424691358,False,False,True
Kertas,R_5913.jpg,.jpg,259,194,1.3351,50246,6.84,RGB,770.6952215689502,False,False,True
Kertas,R_5914.jpg,.jpg,225,224,1.0045,50400,5.71,RGB,1100.128649809461,False,False,True
Kertas,R_5915.jpg,.jpg,226,223,1.0135,50398,2.16,RGB,46.60756379221397,True,False,False
Kertas,R_5916.jpg,.jpg,264,191,1.3822,50424,3.43,RGB,95.14437920511486,True,False,False
Kertas,R_5920.jpg,.jpg,275,183,1.5027,50325,3.49,RGB,468.3012173535704,False,False,True
Kertas,R_5921.jpg,.jpg,225,223,1.009,50175,7.35,RGB,880.8525930444242,False,False,True
Kertas,R_5922.jpg,.jpg,266,190,1.4,50540,6.27,RGB,1309.1279944682117,False,False,True
Kertas,R_5923.jpg,.jpg,203,225,0.9022,45675,21.84,RGB,5917.077263803273,False,False,True
Kertas,R_5925.jpg,.jpg,259,194,1.3351,50246,7.65,RGB,859.5964027046241,False,False,True
Kertas,R_5927.jpg,.jpg,225,225,1.0,50625,6.7,RGB,3806.2405801012283,False,False,True
Kertas,R_5928.jpg,.jpg,275,183,1.5027,50325,4.56,RGB,365.320243401102,False,False,True
Kertas,R_5933.jpg,.jpg,225,225,1.0,50625,7.31,RGB,1213.125687989904,False,False,True
Kertas,R_5934.jpg,.jpg,204,247,0.8259,50388,2.93,RGB,46.61939350639041,True,False,False
Kertas,R_5935.jpg,.jpg,225,225,1.0,50625,7.92,RGB,1645.62823301287,False,False,True
Kertas,R_5937.jpg,.jpg,169,299,0.5652,50531,6.8,RGB,1509.370264926846,False,False,True
Kertas,R_5943.jpg,.jpg,225,225,1.0,50625,4.14,RGB,797.6680691358025,False,False,True
Kertas,R_5944.jpg,.jpg,225,225,1.0,50625,2.71,RGB,66.12667706254535,True,False,False
Kertas,R_5949.jpg,.jpg,275,183,1.5027,50325,4.86,RGB,1064.41726772758,False,False,True
Kertas,R_5950.jpg,.jpg,254,199,1.2764,50546,4.18,RGB,1487.3632769111957,False,False,True
Kertas,R_5951.jpg,.jpg,225,225,1.0,50625,8.67,RGB,5973.224493827161,False,False,True
Kertas,R_5957.jpg,.jpg,295,171,1.7251,50445,8.68,RGB,1562.8914081206158,False,False,True
Kertas,R_5961.jpg,.jpg,225,225,1.0,50625,2.43,RGB,50.76890864197531,True,False,False
Kertas,R_5962.jpg,.jpg,167,302,0.553,50434,6.28,RGB,1800.299658305638,False,False,True
Kertas,R_5967.jpg,.jpg,355,142,2.5,50410,5.01,RGB,1334.7419965109746,False,True,False
Kertas,R_5969.jpg,.jpg,228,221,1.0317,50388,9.55,RGB,2832.840716043502,False,False,True
Kertas,R_5970.jpg,.jpg,238,212,1.1226,50456,8.37,RGB,314.2728272098527,False,False,True
Kertas,R_5972.jpg,.jpg,225,225,1.0,50625,10.5,RGB,3021.569500835019,False,False,True
Kertas,R_5973.jpg,.jpg,185,272,0.6801,50320,6.72,RGB,1158.8978703384983,False,False,True
Kertas,R_5974.jpg,.jpg,217,233,0.9313,50561,6.57,RGB,714.0864302525662,False,False,True
Kertas,R_5975.jpg,.jpg,224,224,1.0,50176,4.75,RGB,520.7008424971015,False,False,True
Kertas,R_5976.jpg,.jpg,225,225,1.0,50625,3.73,RGB,499.0526814814815,False,False,True
Kertas,R_5977.jpg,.jpg,220,229,0.9607,50380,5.96,RGB,643.5694196027619,False,False,True
Kertas,R_5981.jpg,.jpg,266,190,1.4,50540,3.5,RGB,134.66469363795426,False,False,True
Kertas,R_5989.jpg,.jpg,200,200,1.0,40000,2.55,RGB,50.531662194375,True,False,False
Kertas,R_5992.jpg,.jpg,223,225,0.9911,50175,3.26,RGB,174.00330842052816,False,False,True
Kertas,R_6002.jpg,.jpg,268,188,1.4255,50384,2.49,RGB,61.092734505491954,True,False,False
Kertas,R_6024.jpg,.jpg,225,225,1.0,50625,3.7,RGB,734.5650172839506,False,False,True
Kertas,R_6030.jpg,.jpg,225,225,1.0,50625,2.95,RGB,257.0008888888889,False,False,True
Kertas,R_6035.jpg,.jpg,200,200,1.0,40000,1.59,RGB,15.01805,True,False,False
Kertas,R_6037.jpg,.jpg,250,188,1.3298,47000,4.01,RGB,291.042444218651,False,False,True
Kertas,R_6051.jpg,.jpg,225,225,1.0,50625,2.53,RGB,284.6509037037037,False,False,True
Kertas,R_6063.jpg,.jpg,275,183,1.5027,50325,5.51,RGB,1623.2075483919848,False,False,True
Kertas,R_6064.jpg,.jpg,225,225,1.0,50625,7.65,RGB,1914.8329615026003,False,False,True
Kertas,R_6065.jpg,.jpg,225,225,1.0,50625,8.7,RGB,1881.5679583306448,False,False,True
Kertas,R_6071.jpg,.jpg,170,170,1.0,28900,2.62,RGB,342.1032525951557,False,False,True
Kertas,R_6076.jpg,.jpg,299,168,1.7798,50232,5.04,RGB,342.23964510199033,False,False,True
Kertas,R_6078.jpg,.jpg,222,227,0.978,50394,10.78,RGB,4553.631749273754,False,False,True
Kertas,R_6080.jpg,.jpg,200,216,0.9259,43200,9.71,RGB,2148.6968164860896,False,False,True
Kertas,R_6085.jpg,.jpg,259,194,1.3351,50246,5.8,RGB,714.236190317558,False,False,True
Kertas,R_6086.jpg,.jpg,259,194,1.3351,50246,5.46,RGB,569.1411030963341,False,False,True
Kertas,R_6094.jpg,.jpg,225,225,1.0,50625,6.96,RGB,1829.4972754040177,False,False,True
Kertas,R_6095.jpg,.jpg,225,225,1.0,50625,8.85,RGB,3645.0325523649685,False,False,True
Kertas,R_6096.jpg,.jpg,225,225,1.0,50625,2.41,RGB,70.75800493671086,True,False,False
Kertas,R_6098.jpg,.jpg,260,194,1.3402,50440,4.68,RGB,437.84574155009267,False,False,True
Kertas,R_6104.jpg,.jpg,280,180,1.5556,50400,2.02,RGB,66.1197619047619,True,False,False
Kertas,R_6113.jpg,.jpg,220,229,0.9607,50380,3.58,RGB,810.3349793695742,False,False,True
Kertas,R_6116.jpg,.jpg,250,201,1.2438,50250,5.74,RGB,1327.5464270226976,False,False,True
Kertas,R_6117.jpg,.jpg,275,183,1.5027,50325,5.97,RGB,5317.78203390826,False,False,True
Kertas,R_6121.jpg,.jpg,232,217,1.0691,50344,7.31,RGB,3118.346699534393,False,False,True
Kertas,R_6123.jpg,.jpg,279,181,1.5414,50499,2.88,RGB,82.39709358065073,True,False,False
Kertas,R_6124.jpg,.jpg,225,225,1.0,50625,4.35,RGB,1246.1560691322907,False,False,True
Kertas,R_6129.jpg,.jpg,195,195,1.0,38025,7.28,RGB,2270.4447556663863,False,False,True
Kertas,R_6130.jpg,.jpg,225,225,1.0,50625,3.28,RGB,491.5207108863648,False,False,True
Kertas,R_6136.jpg,.jpg,238,212,1.1226,50456,7.46,RGB,994.8752574601134,False,False,True
Kertas,R_6140.jpg,.jpg,263,192,1.3698,50496,6.48,RGB,872.710736375698,False,False,True
Kertas,R_6150.jpg,.jpg,275,183,1.5027,50325,4.49,RGB,330.8872226231433,False,False,True
Kertas,R_6153.jpg,.jpg,259,194,1.3351,50246,3.24,RGB,113.04083157650173,False,False,True
Kertas,R_6158.jpg,.jpg,207,243,0.8519,50301,5.1,RGB,2272.0405154607556,False,False,True
Kertas,R_6160.jpg,.jpg,251,201,1.2488,50451,9.54,RGB,1917.8875871607731,False,False,True
Kertas,R_6161.jpg,.jpg,225,225,1.0,50625,5.84,RGB,815.2571046241975,False,False,True
Kertas,R_6164.jpg,.jpg,200,200,1.0,40000,2.63,RGB,76.4334,True,False,False
Kertas,R_6165.jpg,.jpg,251,201,1.2488,50451,3.86,RGB,658.2612020153427,False,False,True
Kertas,R_6171.jpg,.jpg,225,225,1.0,50625,1.17,RGB,6.89434074074074,True,False,False
Kertas,R_6172.jpg,.jpg,267,189,1.4127,50463,10.1,RGB,1588.5707402030373,False,False,True
Kertas,R_6174.jpg,.jpg,251,201,1.2488,50451,6.34,RGB,1618.9942056679788,False,False,True
Kertas,R_6186.jpg,.jpg,225,225,1.0,50625,4.44,RGB,1710.4643356897059,False,False,True
Kertas,R_6187.jpg,.jpg,225,225,1.0,50625,1.91,RGB,11.64551111111111,True,False,False
Kertas,R_6202.jpg,.jpg,222,222,1.0,49284,3.75,RGB,401.79327966085566,False,False,True
Kertas,R_6208.jpg,.jpg,225,225,1.0,50625,2.04,RGB,62.555950023813445,True,False,False
Kertas,R_6216.jpg,.jpg,219,230,0.9522,50370,2.89,RGB,409.90214370418875,False,False,True
Kertas,R_6223.jpg,.jpg,222,222,1.0,49284,2.6,RGB,21.508035060442285,True,False,False
Kertas,R_6225.jpg,.jpg,300,168,1.7857,50400,6.73,RGB,1226.7619061472506,False,False,True
Kertas,R_6233.jpg,.jpg,225,225,1.0,50625,3.83,RGB,868.5043358024691,False,False,True
Kertas,R_6240.jpg,.jpg,251,201,1.2488,50451,4.35,RGB,387.19552899619134,False,False,True
Kertas,R_6241.jpg,.jpg,225,225,1.0,50625,7.76,RGB,2755.236402250291,False,False,True
Kertas,R_6242.jpg,.jpg,274,184,1.4891,50416,7.8,RGB,3290.4021678180857,False,False,True
Kertas,R_6252.jpg,.jpg,374,135,2.7704,50490,6.68,RGB,1200.9622034931115,False,True,False
Kertas,R_6253.jpg,.jpg,266,190,1.4,50540,5.8,RGB,819.0411434978685,False,False,True
Kertas,R_6258.jpg,.jpg,225,225,1.0,50625,2.09,RGB,44.2409484977534,True,False,False
Kertas,R_6259.jpg,.jpg,225,225,1.0,50625,2.29,RGB,178.58264551418378,False,False,True
Kertas,R_6260.jpg,.jpg,225,225,1.0,50625,2.68,RGB,363.41757816762083,False,False,True
Kertas,R_6261.jpg,.jpg,225,225,1.0,50625,1.84,RGB,91.38955061728394,True,False,False
Kertas,R_6262.jpg,.jpg,284,177,1.6045,50268,4.84,RGB,2143.1246550794576,False,False,True
Kertas,R_6263.jpg,.jpg,225,225,1.0,50625,3.52,RGB,486.553435975833,False,False,True
Kertas,R_6264.jpg,.jpg,276,183,1.5082,50508,2.85,RGB,198.21727250501343,False,False,True
Kertas,R_6265.jpg,.jpg,225,225,1.0,50625,3.58,RGB,2067.1600536406036,False,False,True
Kertas,R_6266.jpg,.jpg,253,199,1.2714,50347,6.17,RGB,379.70671535570705,False,False,True
Kertas,R_6267.jpg,.jpg,276,183,1.5082,50508,3.09,RGB,627.9028272733192,False,False,True
Kertas,R_6268.jpg,.jpg,278,181,1.5359,50318,2.38,RGB,547.2390397074605,False,False,True
Kertas,R_6269.jpg,.jpg,338,149,2.2685,50362,1.73,RGB,128.92452414622574,False,True,False
Kertas,R_6270.jpg,.jpg,197,255,0.7725,50235,3.97,RGB,249.1926648706489,False,False,True
Kertas,R_6271.jpg,.jpg,225,225,1.0,50625,4.48,P,4072.5631444392993,False,False,True
Kertas,R_6272.jpg,.jpg,276,183,1.5082,50508,3.04,RGB,214.87510881680976,False,False,True
Kertas,R_6273.jpg,.jpg,225,225,1.0,50625,5.7,P,1420.9522962962963,False,False,True
Kertas,R_6274.jpg,.jpg,225,225,1.0,50625,3.76,RGB,1630.2139407662005,False,False,True
Kertas,R_6275.jpg,.jpg,319,158,2.019,50402,4.24,RGB,1289.570761607606,False,False,True
Kertas,R_6276.jpg,.jpg,225,225,1.0,50625,3.89,RGB,1325.7998587068068,False,False,True
Kertas,R_6277.jpg,.jpg,225,225,1.0,50625,4.21,RGB,472.13282584542594,False,False,True
Kertas,R_6278.jpg,.jpg,276,182,1.5165,50232,2.71,RGB,888.5473196306549,False,False,True
Kertas,R_6279.jpg,.jpg,289,174,1.6609,50286,6.42,RGB,2632.442966498502,False,False,True
Kertas,R_6280.jpg,.jpg,276,183,1.5082,50508,2.73,RGB,587.366926605164,False,False,True
Kertas,R_6281.jpg,.jpg,282,179,1.5754,50478,3.56,RGB,1296.3150877606124,False,False,True
Kertas,R_6282.jpg,.jpg,261,193,1.3523,50373,4.1,RGB,655.429207228088,False,False,True
Kertas,R_6283.jpg,.jpg,274,184,1.4891,50416,3.52,RGB,717.5827117604005,False,False,True
